,Month,Year,Vehicle Category,Bidding Type,Quota,Successful Bids,Received Bids,Quota Premium,PQP,PQP 2024,Price in 2024
577,10,2018,Cat D,2,819.0,819.0,1201.0,3951.0,5285,5374.844999999999,4018.1669999999995
578,10,2018,Cat E,1,561.0,543.0,1066.0,32552.0,0,0.0,33105.384
579,10,2018,Cat E,2,539.0,527.0,779.0,32900.0,0,0.0,33459.299999999996
580,11,2018,Cat A,1,1819.0,1757.0,2849.0,28199.0,29670,30174.389999999996,28678.382999999998
581,11,2018,Cat A,2,1818.0,1744.0,2231.0,25000.0,29670,30174.389999999996,25424.999999999996
582,11,2018,Cat B,1,1265.0,1262.0,2142.0,32302.0,32121,32667.056999999997,32851.134
583,11,2018,Cat B,2,1241.0,1234.0,1786.0,31101.0,32121,32667.056999999997,31629.716999999997
584,11,2018,Cat C,1,332.0,332.0,460.0,29501.0,28733,29221.460999999996,30002.516999999996
585,11,2018,Cat C,2,331.0,327.0,580.0,27509.0,28733,29221.460999999996,27976.653
586,11,2018,Cat D,1,1121.0,1104.0,1543.0,2509.0,4512,4588.704,2551.653
587,11,2018,Cat D,2,1103.0,1093.0,1423.0,2989.0,4512,4588.704,3039.8129999999996
588,11,2018,Cat E,1,557.0,544.0,862.0,32000.0,0,0.0,32543.999999999996
589,11,2018,Cat E,2,552.0,546.0,930.0,30959.0,0,0.0,31485.302999999996
590,12,2018,Cat A,1,1878.0,1878.0,2177.0,23568.0,27571,28039.707,23968.656
591,12,2018,Cat A,2,1890.0,1887.0,2729.0,25501.0,27571,28039.707,25934.516999999996
592,12,2018,Cat B,1,1239.0,1230.0,1780.0,31001.0,31553,32089.400999999998,31528.016999999996
593,12,2018,Cat B,2,1243.0,1235.0,1804.0,31001.0,31553,32089.400999999998,31528.016999999996
594,12,2018,Cat C,1,329.0,328.0,489.0,27009.0,28187,28666.178999999996,27468.153
595,12,2018,Cat C,2,333.0,318.0,503.0,27001.0,28187,28666.178999999996,27460.016999999996
596,12,2018,Cat D,1,1121.0,1113.0,1483.0,3399.0,3694,3756.798,3456.7829999999994
597,12,2018,Cat D,2,1114.0,1114.0,1375.0,3789.0,3694,3756.798,3853.4129999999996
598,12,2018,Cat E,1,552.0,546.0,1021.0,30851.0,0,0.0,31375.466999999997
599,12,2018,Cat E,2,545.0,545.0,778.0,31809.0,0,0.0,32349.752999999997
600,1,2019,Cat A,1,1815.0,1804.0,2707.0,25920.0,26047,26307.47,26179.2
601,1,2019,Cat A,2,1818.0,1818.0,2864.0,26170.0,26047,26307.47,26431.7
602,1,2019,Cat B,1,1245.0,1242.0,1818.0,32200.0,31335,31648.35,32522.0
603,1,2019,Cat B,2,1244.0,1230.0,2119.0,33989.0,31335,31648.35,34328.89
604,1,2019,Cat C,1,330.0,308.0,472.0,27002.0,28171,28452.71,27272.02
605,1,2019,Cat C,2,344.0,342.0,537.0,26230.0,28171,28452.71,26492.3
606,1,2019,Cat D,1,1112.0,1103.0,1396.0,3610.0,3458,3492.58,3646.1
607,1,2019,Cat D,2,1104.0,1104.0,1473.0,2889.0,3458,3492.58,2917.89
608,1,2019,Cat E,1,546.0,540.0,776.0,32909.0,0,0.0,33238.090000000004
609,1,2019,Cat E,2,540.0,530.0,797.0,33689.0,0,0.0,34025.89
610,2,2019,Cat A,1,1662.0,1653.0,2371.0,25689.0,25727,25984.27,25945.89
611,2,2019,Cat A,2,1650.0,1650.0,2261.0,26301.0,25727,25984.27,26564.010000000002
612,2,2019,Cat B,1,1202.0,1169.0,1937.0,34509.0,31933,32252.33,34854.090000000004
613,2,2019,Cat B,2,1214.0,1213.0,1993.0,35403.0,31933,32252.33,35757.03
614,2,2019,Cat C,1,326.0,324.0,466.0,26378.0,27376,27649.760000000002,26641.78
615,2,2019,Cat C,2,306.0,306.0,433.0,26914.0,27376,27649.760000000002,27183.14
616,2,2019,Cat D,1,834.0,834.0,1164.0,3709.0,3198,3229.98,3746.09
617,2,2019,Cat D,2,826.0,817.0,1100.0,3689.0,3198,3229.98,3725.89
618,2,2019,Cat E,1,403.0,392.0,545.0,35310.0,0,0.0,35663.1
619,2,2019,Cat E,2,407.0,407.0,658.0,36667.0,0,0.0,37033.67
620,3,2019,Cat A,1,1659.0,1653.0,2213.0,26309.0,25525,25780.25,26572.09
621,3,2019,Cat A,2,1650.0,1647.0,2204.0,26659.0,25525,25780.25,26925.59
622,3,2019,Cat B,1,1233.0,1230.0,1903.0,36961.0,33018,33348.18,37330.61
623,3,2019,Cat B,2,1201.0,1195.0,1878.0,39401.0,33018,33348.18,39795.01
624,3,2019,Cat C,1,306.0,301.0,443.0,27010.0,26756,27023.56,27280.1
625,3,2019,Cat C,2,304.0,304.0,411.0,27021.0,26756,27023.56,27291.21
626,3,2019,Cat D,1,825.0,822.0,1175.0,3602.0,3515,3550.15,3638.02
627,3,2019,Cat D,2,834.0,825.0,1039.0,3469.0,3515,3550.15,3503.69
628,3,2019,Cat E,1,408.0,405.0,689.0,37620.0,0,0.0,37996.2
629,3,2019,Cat E,2,397.0,396.0,730.0,41000.0,0,0.0,41410.0
630,4,2019,Cat A,1,1656.0,1650.0,2338.0,29159.0,26175,26436.75,29450.59
631,4,2019,Cat A,2,1653.0,1603.0,2249.0,33199.0,26175,26436.75,33530.99
632,4,2019,Cat B,1,1202.0,1202.0,1782.0,43102.0,35411,35765.11,43533.02
633,4,2019,Cat B,2,1205.0,1181.0,1634.0,48000.0,35411,35765.11,48480.0
634,4,2019,Cat C,1,309.0,304.0,431.0,27589.0,26760,27027.6,27864.89
635,4,2019,Cat C,2,304.0,284.0,560.0,32001.0,26760,27027.6,32321.010000000002
636,4,2019,Cat D,1,829.0,803.0,1193.0,3501.0,3495,3529.95,3536.01
637,4,2019,Cat D,2,835.0,834.0,1129.0,3452.0,3495,3529.95,3486.52
638,4,2019,Cat E,1,400.0,391.0,648.0,48209.0,0,0.0,48691.090000000004
639,4,2019,Cat E,2,398.0,391.0,667.0,52410.0,0,0.0,52934.1
640,5,2019,Cat A,1,1431.0,1431.0,1988.0,36704.0,27886,28164.86,37071.04
641,5,2019,Cat A,2,1475.0,1475.0,1799.0,27000.0,27886,28164.86,27270.0
642,5,2019,Cat B,1,1139.0,1139.0,1360.0,48010.0,39563,39958.63,48490.1
643,5,2019,Cat B,2,1163.0,1161.0,1407.0,42564.0,39563,39958.63,42989.64
644,5,2019,Cat C,1,394.0,394.0,610.0,28559.0,27819,28097.19,28844.59
645,5,2019,Cat C,2,409.0,406.0,600.0,27400.0,27819,28097.19,27674.0
646,5,2019,Cat D,1,923.0,896.0,1154.0,3352.0,3571,3606.71,3385.52
647,5,2019,Cat D,2,898.0,886.0,1193.0,3202.0,3571,3606.71,3234.02
648,5,2019,Cat E,1,384.0,379.0,513.0,52502.0,0,0.0,53027.020000000004
649,5,2019,Cat E,2,382.0,375.0,626.0,47000.0,0,0.0,47470.0
650,6,2019,Cat A,1,1424.0,1417.0,1902.0,30009.0,29839,30137.39,30309.09
651,6,2019,Cat A,2,1424.0,1225.0,1742.0,26999.0,29839,30137.39,27268.99
652,6,2019,Cat B,1,1139.0,1137.0,1346.0,39728.0,43007,43437.07,40125.28
653,6,2019,Cat B,2,1141.0,1137.0,1418.0,35906.0,43007,43437.07,36265.06
654,6,2019,Cat C,1,389.0,389.0,535.0,25502.0,28264,28546.64,25757.02
655,6,2019,Cat C,2,393.0,390.0,607.0,25501.0,28264,28546.64,25756.010000000002
656,6,2019,Cat D,1,925.0,920.0,1149.0,3090.0,3430,3464.3,3120.9
657,6,2019,Cat D,2,909.0,906.0,1187.0,3000.0,3430,3464.3,3030.0
658,6,2019,Cat E,1,380.0,375.0,724.0,42002.0,0,0.0,42422.02
659,6,2019,Cat E,2,381.0,380.0,536.0,39400.0,0,0.0,39794.0
660,7,2019,Cat A,1,1431.0,1428.0,1795.0,28589.0,30512,30817.12,28874.89
661,7,2019,Cat A,2,1623.0,1617.0,1902.0,26667.0,30512,30817.12,26933.670000000002
662,7,2019,Cat B,1,1141.0,1135.0,1390.0,34000.0,42885,43313.85,34340.0
663,7,2019,Cat B,2,1143.0,1140.0,1677.0,39406.0,42885,43313.85,39800.06
664,7,2019,Cat C,1,390.0,382.0,649.0,25089.0,27759,28036.59,25339.89
665,7,2019,Cat C,2,393.0,393.0,657.0,24599.0,27759,28036.59,24844.99
666,7,2019,Cat D,1,902.0,890.0,1141.0,3081.0,3267,3299.67,3111.81
667,7,2019,Cat D,2,900.0,897.0,1193.0,3554.0,3267,3299.67,3589.54
668,7,2019,Cat E,1,379.0,377.0,523.0,36901.0,0,0.0,37270.01
669,7,2019,Cat E,2,375.0,367.0,751.0,39889.0,0,0.0,40287.89
670,8,2019,Cat A,1,1059.0,1059.0,2023.0,32725.0,29328,29621.28,33052.25
671,8,2019,Cat A,2,1062.0,1062.0,1725.0,31917.0,29328,29621.28,32236.170000000002
672,8,2019,Cat B,1,1047.0,1043.0,1487.0,40001.0,39936,40335.36,40401.01
673,8,2019,Cat B,2,1045.0,1043.0,1415.0,38602.0,39936,40335.36,38988.02
674,8,2019,Cat C,1,292.0,273.0,492.0,27800.0,26109,26370.09,28078.0
675,8,2019,Cat C,2,283.0,283.0,446.0,26501.0,26109,26370.09,26766.010000000002
676,8,2019,Cat D,1,751.0,751.0,1040.0,4400.0,3214,3246.14,4444.0
677,8,2019,Cat D,2,742.0,574.0,1010.0,4301.0,3214,3246.14,4344.01
678,8,2019,Cat E,1,357.0,353.0,589.0,40512.0,0,0.0,40917.12
679,8,2019,Cat E,2,363.0,353.0,593.0,40002.0,0,0.0,40402.02
680,9,2019,Cat A,1,1056.0,1056.0,1656.0,31783.0,29485,29779.85,32100.83
681,9,2019,Cat A,2,1056.0,1053.0,1453.0,31759.0,29485,29779.85,32076.59
682,9,2019,Cat B,1,1046.0,1040.0,1289.0,36001.0,37941,38320.41,36361.01
683,9,2019,Cat B,2,1044.0,1042.0,1418.0,37000.0,37941,38320.41,37370.0
684,9,2019,Cat C,1,302.0,299.0,446.0,25502.0,25832,26090.32,25757.02
685,9,2019,Cat C,2,283.0,282.0,544.0,25556.0,25832,26090.32,25811.56
686,9,2019,Cat D,1,739.0,712.0,1086.0,4089.0,3571,3606.71,4129.89
687,9,2019,Cat D,2,907.0,893.0,1197.0,3601.0,3571,3606.71,3637.01
688,9,2019,Cat E,1,359.0,350.0,552.0,37912.0,0,0.0,38291.12
689,9,2019,Cat E,2,365.0,350.0,632.0,40000.0,0,0.0,40400.0
690,10,2019,Cat A,1,1057.0,1033.0,1659.0,34001.0,30574,30879.74,34341.01
691,10,2019,Cat A,2,1060.0,1056.0,1467.0,32309.0,30574,30879.74,32632.09
692,10,2019,Cat B,1,1048.0,1042.0,1559.0,41361.0,37502,37877.02,41774.61
693,10,2019,Cat B,2,1044.0,1037.0,1503.0,41805.0,37502,37877.02,42223.05
694,10,2019,Cat C,1,286.0,286.0,522.0,26509.0,25842,26100.420000000002,26774.09
695,10,2019,Cat C,2,284.0,279.0,439.0,26001.0,25842,26100.420000000002,26261.010000000002
696,10,2019,Cat D,1,765.0,763.0,1036.0,3800.0,3838,3876.38,3838.0
697,10,2019,Cat D,2,753.0,746.0,989.0,3889.0,3838,3876.38,3927.89
698,10,2019,Cat E,1,364.0,358.0,601.0,41001.0,0,0.0,41411.01
699,10,2019,Cat E,2,369.0,356.0,506.0,42020.0,0,0.0,42440.2
700,11,2019,Cat A,1,1043.0,1031.0,1302.0,30000.0,32416,32740.16,30300.0
701,11,2019,Cat A,2,1023.0,1012.0,1468.0,32000.0,32416,32740.16,32320.0
702,11,2019,Cat B,1,1017.0,1016.0,1296.0,40009.0,39129,39520.29,40409.090000000004
703,11,2019,Cat B,2,1019.0,1016.0,1331.0,39700.0,39129,39520.29,40097.0
704,11,2019,Cat C,1,318.0,318.0,440.0,25392.0,26312,26575.12,25645.920000000002
705,11,2019,Cat C,2,322.0,322.0,495.0,24502.0,26312,26575.12,24747.02
706,11,2019,Cat D,1,693.0,691.0,831.0,4100.0,4014,4054.14,4141.0
707,11,2019,Cat D,2,698.0,692.0,974.0,3921.0,4014,4054.14,3960.21
708,11,2019,Cat E,1,383.0,376.0,587.0,40101.0,0,0.0,40502.01
709,11,2019,Cat E,2,390.0,383.0,540.0,40889.0,0,0.0,41297.89
710,12,2019,Cat A,1,1030.0,1013.0,1386.0,33009.0,31976,32295.760000000002,33339.090000000004
711,12,2019,Cat A,2,1029.0,1013.0,1256.0,32889.0,31976,32295.760000000002,33217.89
712,12,2019,Cat B,1,1013.0,1003.0,1265.0,37900.0,39313,39706.13,38279.0
713,12,2019,Cat B,2,1015.0,1015.0,1251.0,36000.0,39313,39706.13,36360.0
714,12,2019,Cat C,1,318.0,315.0,402.0,23704.0,25577,25832.77,23941.04
715,12,2019,Cat C,2,318.0,307.0,441.0,23200.0,25577,25832.77,23432.0
716,12,2019,Cat D,1,693.0,678.0,908.0,3789.0,3900,3939.0,3826.89
717,12,2019,Cat D,2,697.0,696.0,850.0,3658.0,3900,3939.0,3694.58
718,12,2019,Cat E,1,384.0,377.0,518.0,38889.0,0,0.0,39277.89
719,12,2019,Cat E,2,384.0,373.0,496.0,37989.0,0,0.0,38368.89
720,1,2020,Cat A,1,1035.0,1026.0,1450.0,35320.0,32368,32303.264,35249.36
721,1,2020,Cat A,2,1034.0,1025.0,1390.0,35010.0,32368,32303.264,34939.98
722,1,2020,Cat B,1,1022.0,1021.0,1229.0,37109.0,39463,39384.074,37034.782
723,1,2020,Cat B,2,1012.0,1008.0,1157.0,37705.0,39463,39384.074,37629.59
724,1,2020,Cat C,1,321.0,321.0,457.0,24402.0,24885,24835.23,24353.196
725,1,2020,Cat C,2,329.0,292.0,504.0,25001.0,24885,24835.23,24950.998
726,1,2020,Cat D,1,707.0,706.0,1084.0,3989.0,3860,3852.28,3981.022
727,1,2020,Cat D,2,693.0,693.0,936.0,4610.0,3860,3852.28,4600.78
728,1,2020,Cat E,1,384.0,377.0,541.0,38000.0,0,0.0,37924.0
729,1,2020,Cat E,2,388.0,388.0,528.0,37500.0,0,0.0,37425.0
730,2,2020,Cat A,1,982.0,977.0,1204.0,30010.0,33038,32971.924,29949.98
731,2,2020,Cat A,2,982.0,973.0,1564.0,32999.0,33038,32971.924,32933.002
732,2,2020,Cat B,1,984.0,980.0,1173.0,30890.0,38071,37994.858,30828.22
733,2,2020,Cat B,2,987.0,978.0,1459.0,32889.0,38071,37994.858,32823.222
734,2,2020,Cat C,1,314.0,314.0,504.0,25013.0,24367,24318.266,24962.974
735,2,2020,Cat C,2,352.0,219.0,561.0,25001.0,24367,24318.266,24950.998
736,2,2020,Cat D,1,578.0,562.0,821.0,4401.0,4012,4003.976,4392.198
737,2,2020,Cat D,2,577.0,574.0,729.0,4309.0,4012,4003.976,4300.382
738,2,2020,Cat E,1,335.0,330.0,525.0,34900.0,0,0.0,34830.2
739,2,2020,Cat E,2,328.0,324.0,550.0,33301.0,0,0.0,33234.398
740,3,2020,Cat A,1,978.0,973.0,1436.0,32699.0,33207,33140.586,32633.602
741,3,2020,Cat A,2,982.0,962.0,1421.0,31210.0,33207,33140.586,31147.58
742,3,2020,Cat B,1,987.0,987.0,1347.0,32801.0,35416,35345.168,32735.398
743,3,2020,Cat B,2,992.0,943.0,1366.0,30012.0,35416,35345.168,29951.976
744,3,2020,Cat C,1,315.0,315.0,504.0,24202.0,24387,24338.226,24153.596
745,3,2020,Cat C,2,448.0,448.0,708.0,22002.0,24387,24338.226,21957.996
746,3,2020,Cat D,1,593.0,587.0,785.0,4310.0,4126,4117.748,4301.38
747,3,2020,Cat D,2,581.0,576.0,757.0,4489.0,4126,4117.748,4480.022
748,3,2020,Cat E,1,333.0,331.0,512.0,32500.0,0,0.0,32435.0
749,3,2020,Cat E,2,331.0,324.0,503.0,32500.0,0,0.0,32435.0
750,4,2020,Cat A,1,0.0,0.0,0.0,0.0,32875,32809.25,0.0
751,4,2020,Cat A,2,0.0,0.0,0.0,0.0,32875,32809.25,0.0
752,4,2020,Cat B,1,0.0,0.0,0.0,0.0,33568,33500.864,0.0
753,4,2020,Cat B,2,0.0,0.0,0.0,0.0,33568,33500.864,0.0
754,4,2020,Cat C,1,0.0,0.0,0.0,0.0,24271,24222.458,0.0
755,4,2020,Cat C,2,0.0,0.0,0.0,0.0,24271,24222.458,0.0
756,4,2020,Cat D,1,0.0,0.0,0.0,0.0,4352,4343.296,0.0
757,4,2020,Cat D,2,0.0,0.0,0.0,0.0,4352,4343.296,0.0
758,4,2020,Cat E,1,0.0,0.0,0.0,0.0,0,0.0,0.0
759,4,2020,Cat E,2,0.0,0.0,0.0,0.0,0,0.0,0.0
760,5,2020,Cat A,1,0.0,0.0,0.0,0.0,32875,32809.25,0.0
761,5,2020,Cat A,2,0.0,0.0,0.0,0.0,32875,32809.25,0.0
762,5,2020,Cat B,1,0.0,0.0,0.0,0.0,33568,33500.864,0.0
763,5,2020,Cat B,2,0.0,0.0,0.0,0.0,33568,33500.864,0.0
764,5,2020,Cat C,1,0.0,0.0,0.0,0.0,24271,24222.458,0.0
765,5,2020,Cat C,2,0.0,0.0,0.0,0.0,24271,24222.458,0.0
766,5,2020,Cat D,1,0.0,0.0,0.0,0.0,4352,4343.296,0.0
767,5,2020,Cat D,2,0.0,0.0,0.0,0.0,4352,4343.296,0.0
768,5,2020,Cat E,1,0.0,0.0,0.0,0.0,0,0.0,0.0
769,5,2020,Cat E,2,0.0,0.0,0.0,0.0,0,0.0,0.0
770,6,2020,Cat A,1,0.0,0.0,0.0,0.0,32875,32809.25,0.0
771,6,2020,Cat A,2,0.0,0.0,0.0,0.0,32875,32809.25,0.0
772,6,2020,Cat B,1,0.0,0.0,0.0,0.0,33568,33500.864,0.0
773,6,2020,Cat B,2,0.0,0.0,0.0,0.0,33568,33500.864,0.0
774,6,2020,Cat C,1,0.0,0.0,0.0,0.0,24271,24222.458,0.0
775,6,2020,Cat C,2,0.0,0.0,0.0,0.0,24271,24222.458,0.0
776,6,2020,Cat D,1,0.0,0.0,0.0,0.0,4352,4343.296,0.0
777,6,2020,Cat D,2,0.0,0.0,0.0,0.0,4352,4343.296,0.0
778,6,2020,Cat E,1,0.0,0.0,0.0,0.0,0,0.0,0.0
779,6,2020,Cat E,2,0.0,0.0,0.0,0.0,0,0.0,0.0
780,7,2020,Cat A,1,1289.0,1286.0,3061.0,33520.0,32875,32809.25,33452.96
781,7,2020,Cat A,2,1304.0,1290.0,2485.0,32699.0,32875,32809.25,32633.602
782,7,2020,Cat B,1,1291.0,1260.0,3160.0,35889.0,33568,33500.864,35817.222
783,7,2020,Cat B,2,1339.0,1316.0,2497.0,35001.0,33568,33500.864,34930.998
784,7,2020,Cat C,1,489.0,481.0,866.0,24502.0,24271,24222.458,24452.996
785,7,2020,Cat C,2,489.0,482.0,759.0,23888.0,24271,24222.458,23840.224
786,7,2020,Cat D,1,869.0,856.0,1611.0,7702.0,4352,4343.296,7686.596
787,7,2020,Cat D,2,869.0,864.0,1355.0,6510.0,4352,4343.296,6496.98
788,7,2020,Cat E,1,444.0,436.0,937.0,34989.0,0,0.0,34919.022
789,7,2020,Cat E,2,448.0,438.0,714.0,35001.0,0,0.0,34930.998
790,8,2020,Cat A,1,1022.0,1007.0,2047.0,33000.0,32190,32125.62,32934.0
791,8,2020,Cat A,2,1034.0,1019.0,2099.0,35710.0,32190,32125.62,35638.58
792,8,2020,Cat B,1,932.0,928.0,1985.0,37102.0,32914,32848.172,37027.796
793,8,2020,Cat B,2,923.0,912.0,1727.0,38802.0,32914,32848.172,38724.396
794,8,2020,Cat C,1,358.0,354.0,658.0,24100.0,24102,24053.796,24051.8
795,8,2020,Cat C,2,357.0,356.0,586.0,25006.0,24102,24053.796,24955.988
796,8,2020,Cat D,1,503.0,497.0,720.0,7701.0,5287,5276.426,7685.598
797,8,2020,Cat D,2,495.0,491.0,797.0,7432.0,5287,5276.426,7417.136
798,8,2020,Cat E,1,472.0,466.0,784.0,36502.0,0,0.0,36428.996
799,8,2020,Cat E,2,474.0,467.0,764.0,38110.0,0,0.0,38033.78
800,9,2020,Cat A,1,1035.0,1035.0,1737.0,37766.0,33140,33073.72,37690.468
801,9,2020,Cat A,2,1034.0,1031.0,1540.0,38504.0,33140,33073.72,38426.992
802,9,2020,Cat B,1,904.0,892.0,1715.0,41510.0,34935,34865.13,41426.98
803,9,2020,Cat B,2,912.0,912.0,1497.0,40989.0,34935,34865.13,40907.022
804,9,2020,Cat C,1,354.0,350.0,525.0,26644.0,23950,23902.1,26590.712
805,9,2020,Cat C,2,351.0,346.0,591.0,28589.0,23950,23902.1,28531.822
806,9,2020,Cat D,1,496.0,488.0,691.0,7399.0,6358,6345.284,7384.202
807,9,2020,Cat D,2,494.0,492.0,642.0,7331.0,6358,6345.284,7316.338
808,9,2020,Cat E,1,470.0,470.0,672.0,40790.0,0,0.0,40708.42
809,9,2020,Cat E,2,471.0,468.0,671.0,41001.0,0,0.0,40918.998
810,10,2020,Cat A,1,912.0,907.0,1272.0,36534.0,35200,35129.6,36460.932
811,10,2020,Cat A,2,916.0,907.0,1323.0,37334.0,35200,35129.6,37259.332
812,10,2020,Cat B,1,805.0,800.0,1218.0,40690.0,38216,38139.568,40608.62
813,10,2020,Cat B,2,793.0,793.0,1272.0,40990.0,38216,38139.568,40908.02
814,10,2020,Cat C,1,316.0,314.0,587.0,33089.0,25455,25404.09,33022.822
815,10,2020,Cat C,2,316.0,315.0,538.0,33778.0,25455,25404.09,33710.444
816,10,2020,Cat D,1,429.0,420.0,677.0,7451.0,7346,7331.308,7436.098
817,10,2020,Cat D,2,423.0,410.0,560.0,7300.0,7346,7331.308,7285.4
818,10,2020,Cat E,1,427.0,426.0,688.0,40301.0,0,0.0,40220.398
819,10,2020,Cat E,2,430.0,373.0,672.0,39889.0,0,0.0,39809.222
820,11,2020,Cat A,1,967.0,952.0,1262.0,35990.0,36475,36402.05,35918.02
821,11,2020,Cat A,2,972.0,966.0,1361.0,37690.0,36475,36402.05,37614.62
822,11,2020,Cat B,1,1013.0,985.0,1415.0,39000.0,40014,39933.972,38922.0
823,11,2020,Cat B,2,1007.0,1006.0,1559.0,41101.0,40014,39933.972,41018.798
824,11,2020,Cat C,1,370.0,370.0,558.0,31502.0,28535,28477.93,31438.996
825,11,2020,Cat C,2,369.0,367.0,597.0,30334.0,28535,28477.93,30273.332
826,11,2020,Cat D,1,533.0,532.0,727.0,7251.0,7436,7421.128,7236.498
827,11,2020,Cat D,2,537.0,532.0,679.0,7300.0,7436,7421.128,7285.4
828,11,2020,Cat E,1,464.0,463.0,683.0,39500.0,0,0.0,39421.0
829,11,2020,Cat E,2,520.0,512.0,803.0,41503.0,0,0.0,41419.994
830,12,2020,Cat A,1,978.0,978.0,1620.0,40714.0,37303,37228.394,40632.572
831,12,2020,Cat A,2,969.0,966.0,1403.0,40556.0,37303,37228.394,40474.888
832,12,2020,Cat B,1,1035.0,1019.0,1712.0,45012.0,40714,40632.572,44921.976
833,12,2020,Cat B,2,1009.0,998.0,1631.0,49300.0,40714,40632.572,49201.4
834,12,2020,Cat C,1,368.0,363.0,599.0,32889.0,30656,30594.688,32823.222
835,12,2020,Cat C,2,369.0,355.0,640.0,35201.0,30656,30594.688,35130.598
836,12,2020,Cat D,1,526.0,522.0,767.0,7670.0,7339,7324.322,7654.66
837,12,2020,Cat D,2,530.0,507.0,710.0,7689.0,7339,7324.322,7673.622
838,12,2020,Cat E,1,464.0,461.0,722.0,45510.0,0,0.0,45418.98
839,12,2020,Cat E,2,471.0,469.0,688.0,49500.0,0,0.0,49401.0
840,1,2021,Cat A,1,963.0,962.0,1280.0,40609.0,38137,38480.23299999999,40974.48099999999
841,1,2021,Cat A,2,966.0,946.0,1309.0,43501.0,38137,38480.23299999999,43892.509
842,1,2021,Cat B,1,1023.0,1021.0,1396.0,49001.0,42683,43067.147,49442.009
843,1,2021,Cat B,2,1018.0,1018.0,1338.0,50100.0,42683,43067.147,50550.899999999994
844,1,2021,Cat C,1,372.0,352.0,679.0,35900.0,32799,33094.191,36223.1
845,1,2021,Cat C,2,381.0,378.0,671.0,40999.0,32799,33094.191,41367.990999999995
846,1,2021,Cat D,1,529.0,498.0,692.0,7501.0,7444,7510.995999999999,7568.508999999999
847,1,2021,Cat D,2,548.0,535.0,706.0,7589.0,7444,7510.995999999999,7657.3009999999995
848,1,2021,Cat E,1,467.0,463.0,758.0,49489.0,0,0.0,49934.401
849,1,2021,Cat E,2,466.0,458.0,705.0,51900.0,0,0.0,52367.09999999999
850,2,2021,Cat A,1,885.0,881.0,1098.0,42000.0,39844,40202.596,42377.99999999999
851,2,2021,Cat A,2,903.0,900.0,1226.0,41001.0,39844,40202.596,41370.009
852,2,2021,Cat B,1,943.0,943.0,1107.0,46790.0,45586,45996.274,47211.10999999999
853,2,2021,Cat B,2,942.0,938.0,1168.0,46002.0,45586,45996.274,46416.018
854,2,2021,Cat C,1,276.0,276.0,510.0,45001.0,34471,34781.238999999994,45406.009
855,2,2021,Cat C,2,259.0,223.0,424.0,40890.0,34471,34781.238999999994,41258.009999999995
856,2,2021,Cat D,1,572.0,572.0,705.0,7506.0,7500,7567.499999999999,7573.553999999999
857,2,2021,Cat D,2,554.0,554.0,715.0,7500.0,7500,7567.499999999999,7567.499999999999
858,2,2021,Cat E,1,300.0,300.0,435.0,49778.0,0,0.0,50226.00199999999
859,2,2021,Cat E,2,304.0,302.0,503.0,47506.0,0,0.0,47933.554
860,3,2021,Cat A,1,887.0,887.0,1175.0,41996.0,41397,41769.573,42373.96399999999
861,3,2021,Cat A,2,886.0,879.0,1186.0,44589.0,41397,41769.573,44990.30099999999
862,3,2021,Cat B,1,942.0,926.0,1121.0,45001.0,47701,48130.308999999994,45406.009
863,3,2021,Cat B,2,946.0,932.0,1222.0,47001.0,47701,48130.308999999994,47424.009
864,3,2021,Cat C,1,255.0,248.0,480.0,37513.0,38480,38826.31999999999,37850.617
865,3,2021,Cat C,2,292.0,286.0,507.0,39589.0,38480,38826.31999999999,39945.301
866,3,2021,Cat D,1,542.0,524.0,707.0,7752.0,7576,7644.183999999999,7821.767999999999
867,3,2021,Cat D,2,542.0,538.0,700.0,7791.0,7576,7644.183999999999,7861.118999999999
868,3,2021,Cat E,1,296.0,296.0,450.0,47001.0,0,0.0,47424.009
869,3,2021,Cat E,2,298.0,291.0,430.0,47806.0,0,0.0,48236.25399999999
870,4,2021,Cat A,1,883.0,880.0,1212.0,45600.0,42283,42663.547,46010.399999999994
871,4,2021,Cat A,2,890.0,883.0,1290.0,49640.0,42283,42663.547,50086.759999999995
872,4,2021,Cat B,1,958.0,949.0,1524.0,52309.0,47316,47741.844,52779.780999999995
873,4,2021,Cat B,2,956.0,949.0,1585.0,61190.0,47316,47741.844,61740.70999999999
874,4,2021,Cat C,1,263.0,263.0,488.0,36134.0,39982,40341.837999999996,36459.206
